country,year,sex,age,suicides,population,suicides_p100k,country_year,HDI, gdp_year,gdp_per_capita,generation
Kazakhstan,2014,female,15-24 years,132,1344351,10,Kazakhstan2014,0.788,2.21416E+11,14351,Millenials
Kazakhstan,2014,female,25-34 years,126,1490998,8,Kazakhstan2014,0.788,2.21416E+11,14351,Millenials
Kazakhstan,2014,female,35-54 years,171,2303567,7,Kazakhstan2014,0.788,2.21416E+11,14351,Generation X
Kazakhstan,2014,female,55-74 years,69,1263876,5,Kazakhstan2014,0.788,2.21416E+11,14351,Boomers
Kazakhstan,2014,male,5-14 years,38,1377917,3,Kazakhstan2014,0.788,2.21416E+11,14351,Generation Z
Kazakhstan,2014,female,5-14 years,18,1307309,1,Kazakhstan2014,0.788,2.21416E+11,14351,Generation Z
Kuwait,2014,male,25-34 years,22,663735,3,Kuwait2014,0.816,1.62631E+11,43774,Millenials
Kuwait,2014,male,15-24 years,7,270301,3,Kuwait2014,0.816,1.62631E+11,43774,Millenials
Kuwait,2014,female,15-24 years,5,228222,2,Kuwait2014,0.816,1.62631E+11,43774,Millenials
Kuwait,2014,male,35-54 years,18,892860,2,Kuwait2014,0.816,1.62631E+11,43774,Generation X
Kuwait,2014,male,55-74 years,3,156953,2,Kuwait2014,0.816,1.62631E+11,43774,Boomers
Kuwait,2014,female,35-54 years,8,454428,2,Kuwait2014,0.816,1.62631E+11,43774,Generation X
Kuwait,2014,female,55-74 years,1,94314,1,Kuwait2014,0.816,1.62631E+11,43774,Boomers
Kuwait,2014,female,25-34 years,4,390934,1,Kuwait2014,0.816,1.62631E+11,43774,Millenials
Kuwait,2014,female,5-14 years,0,264790,0,Kuwait2014,0.816,1.62631E+11,43774,Generation Z
Kuwait,2014,female,75+ years,0,11335,0,Kuwait2014,0.816,1.62631E+11,43774,Silent
Kuwait,2014,male,5-14 years,0,276927,0,Kuwait2014,0.816,1.62631E+11,43774,Generation Z
Kuwait,2014,male,75+ years,0,10485,0,Kuwait2014,0.816,1.62631E+11,43774,Silent
Kyrgyzstan,2014,male,35-54 years,145,627231,23,Kyrgyzstan2014,0.655,7468096567,1465,Generation X
Kyrgyzstan,2014,male,25-34 years,93,495103,19,Kyrgyzstan2014,0.655,7468096567,1465,Millenials
Kyrgyzstan,2014,male,55-74 years,37,226999,16,Kyrgyzstan2014,0.655,7468096567,1465,Boomers
Kyrgyzstan,2014,male,75+ years,6,40660,15,Kyrgyzstan2014,0.655,7468096567,1465,Silent
Kyrgyzstan,2014,male,15-24 years,61,567126,11,Kyrgyzstan2014,0.655,7468096567,1465,Millenials
Kyrgyzstan,2014,female,75+ years,4,70778,6,Kyrgyzstan2014,0.655,7468096567,1465,Silent
Kyrgyzstan,2014,female,15-24 years,29,548946,5,Kyrgyzstan2014,0.655,7468096567,1465,Millenials
Kyrgyzstan,2014,female,25-34 years,22,491445,4,Kyrgyzstan2014,0.655,7468096567,1465,Millenials
Kyrgyzstan,2014,female,35-54 years,29,662629,4,Kyrgyzstan2014,0.655,7468096567,1465,Generation X
Kyrgyzstan,2014,female,55-74 years,11,285203,4,Kyrgyzstan2014,0.655,7468096567,1465,Boomers
Kyrgyzstan,2014,male,5-14 years,16,550704,3,Kyrgyzstan2014,0.655,7468096567,1465,Generation Z
Kyrgyzstan,2014,female,5-14 years,8,529606,2,Kyrgyzstan2014,0.655,7468096567,1465,Generation Z
Latvia,2014,male,75+ years,29,49779,58,Latvia2014,0.819,31335013752,16544,Silent
Latvia,2014,male,55-74 years,93,189439,49,Latvia2014,0.819,31335013752,16544,Boomers
Latvia,2014,male,35-54 years,113,266548,42,Latvia2014,0.819,31335013752,16544,Generation X
Latvia,2014,male,25-34 years,45,143777,31,Latvia2014,0.819,31335013752,16544,Millenials
Latvia,2014,male,15-24 years,31,112758,27,Latvia2014,0.819,31335013752,16544,Millenials
Latvia,2014,female,75+ years,19,131335,14,Latvia2014,0.819,31335013752,16544,Silent
Latvia,2014,female,25-34 years,10,137117,7,Latvia2014,0.819,31335013752,16544,Millenials
Latvia,2014,female,55-74 years,20,275103,7,Latvia2014,0.819,31335013752,16544,Boomers
Latvia,2014,female,15-24 years,6,106420,6,Latvia2014,0.819,31335013752,16544,Millenials
Latvia,2014,female,35-54 years,16,285454,6,Latvia2014,0.819,31335013752,16544,Generation X
Latvia,2014,female,5-14 years,0,95858,0,Latvia2014,0.819,31335013752,16544,Generation Z
Latvia,2014,male,5-14 years,0,100453,0,Latvia2014,0.819,31335013752,16544,Generation Z
Lithuania,2014,male,75+ years,72,78763,91,Lithuania2014,0.839,48516371721,17442,Silent
Lithuania,2014,male,35-54 years,309,396758,78,Lithuania2014,0.839,48516371721,17442,Generation X
Lithuania,2014,male,55-74 years,204,269618,76,Lithuania2014,0.839,48516371721,17442,Boomers
Lithuania,2014,male,25-34 years,94,189300,50,Lithuania2014,0.839,48516371721,17442,Millenials
Lithuania,2014,male,15-24 years,88,197504,45,Lithuania2014,0.839,48516371721,17442,Millenials
Lithuania,2014,female,75+ years,45,189437,24,Lithuania2014,0.839,48516371721,17442,Silent
Lithuania,2014,female,55-74 years,47,383128,12,Lithuania2014,0.839,48516371721,17442,Boomers
Lithuania,2014,female,35-54 years,43,431495,10,Lithuania2014,0.839,48516371721,17442,Generation X
Lithuania,2014,female,15-24 years,12,186406,6,Lithuania2014,0.839,48516371721,17442,Millenials
Lithuania,2014,female,25-34 years,11,182183,6,Lithuania2014,0.839,48516371721,17442,Millenials
Lithuania,2014,female,5-14 years,3,135051,2,Lithuania2014,0.839,48516371721,17442,Generation Z
Lithuania,2014,male,5-14 years,2,141934,1,Lithuania2014,0.839,48516371721,17442,Generation Z
Luxembourg,2014,male,55-74 years,18,52295,34,Luxembourg2014,0.892,66327344189,126352,Boomers
Luxembourg,2014,male,75+ years,4,14546,28,Luxembourg2014,0.892,66327344189,126352,Silent
Luxembourg,2014,male,35-54 years,20,88218,23,Luxembourg2014,0.892,66327344189,126352,Generation X
Luxembourg,2014,male,25-34 years,7,41442,17,Luxembourg2014,0.892,66327344189,126352,Millenials
Luxembourg,2014,female,75+ years,3,22669,13,Luxembourg2014,0.892,66327344189,126352,Silent
Luxembourg,2014,female,55-74 years,5,52260,10,Luxembourg2014,0.892,66327344189,126352,Boomers
Luxembourg,2014,female,15-24 years,2,32510,6,Luxembourg2014,0.892,66327344189,126352,Millenials
Luxembourg,2014,male,15-24 years,2,34219,6,Luxembourg2014,0.892,66327344189,126352,Millenials
Luxembourg,2014,female,25-34 years,2,40862,5,Luxembourg2014,0.892,66327344189,126352,Millenials
Luxembourg,2014,female,35-54 years,3,84147,4,Luxembourg2014,0.892,66327344189,126352,Generation X
Luxembourg,2014,male,5-14 years,1,31718,3,Luxembourg2014,0.892,66327344189,126352,Generation Z
Luxembourg,2014,female,5-14 years,0,30054,0,Luxembourg2014,0.892,66327344189,126352,Generation Z
Malta,2014,male,75+ years,5,12335,41,Malta2014,0.839,11234045376,27634,Silent
Malta,2014,male,35-54 years,13,57094,23,Malta2014,0.839,11234045376,27634,Generation X
Malta,2014,male,55-74 years,5,51764,10,Malta2014,0.839,11234045376,27634,Boomers
Malta,2014,male,15-24 years,2,28298,7,Malta2014,0.839,11234045376,27634,Millenials
Malta,2014,male,25-34 years,2,32560,6,Malta2014,0.839,11234045376,27634,Millenials
Malta,2014,female,5-14 years,1,19668,5,Malta2014,0.839,11234045376,27634,Generation Z
Malta,2014,female,15-24 years,1,26151,4,Malta2014,0.839,11234045376,27634,Millenials
Malta,2014,female,25-34 years,1,30050,3,Malta2014,0.839,11234045376,27634,Millenials
Malta,2014,female,55-74 years,1,54027,2,Malta2014,0.839,11234045376,27634,Boomers
Malta,2014,female,35-54 years,1,54883,2,Malta2014,0.839,11234045376,27634,Generation X
Malta,2014,female,75+ years,0,18918,0,Malta2014,0.839,11234045376,27634,Silent
Malta,2014,male,5-14 years,0,20777,0,Malta2014,0.839,11234045376,27634,Generation Z
Mauritius,2014,male,25-34 years,24,90004,27,Mauritius2014,0.777,12803445934,11120,Millenials
Mauritius,2014,male,15-24 years,24,96346,25,Mauritius2014,0.777,12803445934,11120,Millenials
Mauritius,2014,male,35-54 years,41,179164,23,Mauritius2014,0.777,12803445934,11120,Generation X
Mauritius,2014,female,75+ years,2,25080,8,Mauritius2014,0.777,12803445934,11120,Silent
Mauritius,2014,female,25-34 years,7,88430,8,Mauritius2014,0.777,12803445934,11120,Millenials
Mauritius,2014,male,75+ years,1,14983,7,Mauritius2014,0.777,12803445934,11120,Silent
Mauritius,2014,male,55-74 years,6,99760,6,Mauritius2014,0.777,12803445934,11120,Boomers
Mauritius,2014,female,35-54 years,7,176494,4,Mauritius2014,0.777,12803445934,11120,Generation X
Mauritius,2014,female,5-14 years,3,85980,3,Mauritius2014,0.777,12803445934,11120,Generation Z
Mauritius,2014,female,15-24 years,3,94217,3,Mauritius2014,0.777,12803445934,11120,Millenials
Mauritius,2014,female,55-74 years,2,112152,2,Mauritius2014,0.777,12803445934,11120,Boomers
Mauritius,2014,male,5-14 years,0,88814,0,Mauritius2014,0.777,12803445934,11120,Generation Z
Mexico,2014,male,75+ years,177,1376264,13,Mexico2014,0.756,1.31439E+12,11663,Silent
Mexico,2014,male,15-24 years,1334,11603241,12,Mexico2014,0.756,1.31439E+12,11663,Millenials
Mexico,2014,male,25-34 years,1140,10118932,11,Mexico2014,0.756,1.31439E+12,11663,Millenials
Mexico,2014,male,35-54 years,1558,14784480,11,Mexico2014,0.756,1.31439E+12,11663,Generation X
Mexico,2014,male,55-74 years,612,6228708,10,Mexico2014,0.756,1.31439E+12,11663,Boomers
Mexico,2014,female,15-24 years,416,11280468,4,Mexico2014,0.756,1.31439E+12,11663,Millenials
Mexico,2014,female,25-34 years,271,9978692,3,Mexico2014,0.756,1.31439E+12,11663,Millenials
Mexico,2014,female,35-54 years,333,15556091,2,Mexico2014,0.756,1.31439E+12,11663,Generation X
Mexico,2014,female,55-74 years,91,6743397,1,Mexico2014,0.756,1.31439E+12,11663,Boomers
Mexico,2014,male,5-14 years,129,11844045,1,Mexico2014,0.756,1.31439E+12,11663,Generation Z
Mexico,2014,female,5-14 years,109,11316008,1,Mexico2014,0.756,1.31439E+12,11663,Generation Z
Mexico,2014,female,75+ years,8,1862263,0,Mexico2014,0.756,1.31439E+12,11663,Silent
Netherlands,2014,male,35-54 years,563,2410644,23,Netherlands2014,0.922,8.79635E+11,55325,Generation X
Netherlands,2014,male,55-74 years,391,1890352,21,Netherlands2014,0.922,8.79635E+11,55325,Boomers
Netherlands,2014,male,75+ years,97,485554,20,Netherlands2014,0.922,8.79635E+11,55325,Silent
Netherlands,2014,male,25-34 years,117,1024168,11,Netherlands2014,0.922,8.79635E+11,55325,Millenials
Netherlands,2014,female,55-74 years,197,1922945,10,Netherlands2014,0.922,8.79635E+11,55325,Boomers
Netherlands,2014,female,35-54 years,228,2394702,10,Netherlands2014,0.922,8.79635E+11,55325,Generation X
Netherlands,2014,female,75+ years,61,744083,8,Netherlands2014,0.922,8.79635E+11,55325,Silent
Netherlands,2014,male,15-24 years,81,1044562,8,Netherlands2014,0.922,8.79635E+11,55325,Millenials
Netherlands,2014,female,25-34 years,54,1014090,5,Netherlands2014,0.922,8.79635E+11,55325,Millenials
Netherlands,2014,female,15-24 years,48,1009345,5,Netherlands2014,0.922,8.79635E+11,55325,Millenials
Netherlands,2014,female,5-14 years,1,956989,0,Netherlands2014,0.922,8.79635E+11,55325,Generation Z
Netherlands,2014,male,5-14 years,1,1002074,0,Netherlands2014,0.922,8.79635E+11,55325,Generation Z
Nicaragua,2014,male,25-34 years,73,525741,14,Nicaragua2014,0.631,11880438824,2199,Millenials
Nicaragua,2014,male,55-74 years,29,240048,12,Nicaragua2014,0.631,11880438824,2199,Boomers
Nicaragua,2014,male,35-54 years,67,587734,11,Nicaragua2014,0.631,11880438824,2199,Generation X
Nicaragua,2014,male,15-24 years,65,614142,11,Nicaragua2014,0.631,11880438824,2199,Millenials
Nicaragua,2014,male,75+ years,4,54010,7,Nicaragua2014,0.631,11880438824,2199,Silent
Nicaragua,2014,female,15-24 years,31,585711,5,Nicaragua2014,0.631,11880438824,2199,Millenials
Nicaragua,2014,female,25-34 years,16,535623,3,Nicaragua2014,0.631,11880438824,2199,Millenials
Nicaragua,2014,female,75+ years,2,73073,3,Nicaragua2014,0.631,11880438824,2199,Silent
Nicaragua,2014,female,55-74 years,6,289927,2,Nicaragua2014,0.631,11880438824,2199,Boomers
Nicaragua,2014,female,5-14 years,12,594338,2,Nicaragua2014,0.631,11880438824,2199,Generation Z
Nicaragua,2014,male,5-14 years,3,629806,0,Nicaragua2014,0.631,11880438824,2199,Generation Z
Nicaragua,2014,female,35-54 years,3,672271,0,Nicaragua2014,0.631,11880438824,2199,Generation X
Norway,2014,male,75+ years,33,143089,23,Norway2014,0.944,4.99339E+11,103443,Silent
Norway,2014,male,55-74 years,110,532578,21,Norway2014,0.944,4.99339E+11,103443,Boomers
Norway,2014,male,35-54 years,147,732244,20,Norway2014,0.944,4.99339E+11,103443,Generation X
Norway,2014,male,25-34 years,71,353943,20,Norway2014,0.944,4.99339E+11,103443,Millenials
Norway,2014,male,15-24 years,38,344245,11,Norway2014,0.944,4.99339E+11,103443,Millenials
Norway,2014,female,55-74 years,51,533630,10,Norway2014,0.944,4.99339E+11,103443,Boomers
Norway,2014,female,35-54 years,51,688993,7,Norway2014,0.944,4.99339E+11,103443,Generation X
Norway,2014,female,25-34 years,20,337592,6,Norway2014,0.944,4.99339E+11,103443,Millenials
Norway,2014,female,15-24 years,17,325164,5,Norway2014,0.944,4.99339E+11,103443,Millenials
Norway,2014,female,75+ years,7,214335,3,Norway2014,0.944,4.99339E+11,103443,Silent
Norway,2014,male,5-14 years,2,317878,1,Norway2014,0.944,4.99339E+11,103443,Generation Z
Norway,2014,female,5-14 years,1,303487,0,Norway2014,0.944,4.99339E+11,103443,Generation Z
Oman,2014,male,55-74 years,1,129011,1,Oman2014,0.793,81076723017,22328,Boomers
Oman,2014,male,25-34 years,4,910905,0,Oman2014,0.793,81076723017,22328,Millenials
Oman,2014,male,35-54 years,2,700906,0,Oman2014,0.793,81076723017,22328,Generation X
Oman,2014,female,15-24 years,0,264178,0,Oman2014,0.793,81076723017,22328,Millenials
Oman,2014,female,25-34 years,0,333020,0,Oman2014,0.793,81076723017,22328,Millenials
Oman,2014,female,35-54 years,0,278487,0,Oman2014,0.793,81076723017,22328,Generation X
Oman,2014,female,5-14 years,0,256150,0,Oman2014,0.793,81076723017,22328,Generation Z
Oman,2014,female,55-74 years,0,85501,0,Oman2014,0.793,81076723017,22328,Boomers
Oman,2014,female,75+ years,0,18358,0,Oman2014,0.793,81076723017,22328,Silent
Oman,2014,male,15-24 years,0,366911,0,Oman2014,0.793,81076723017,22328,Millenials
Oman,2014,male,5-14 years,0,266738,0,Oman2014,0.793,81076723017,22328,Generation Z
Oman,2014,male,75+ years,0,20933,0,Oman2014,0.793,81076723017,22328,Silent
Panama,2014,male,75+ years,8,53886,15,Panama2014,0.78,49921464400,14181,Silent
Panama,2014,male,15-24 years,37,334717,11,Panama2014,0.78,49921464400,14181,Millenials
Panama,2014,male,25-34 years,27,303879,9,Panama2014,0.78,49921464400,14181,Millenials
Panama,2014,male,35-54 years,39,485485,8,Panama2014,0.78,49921464400,14181,Generation X
Panama,2014,male,55-74 years,11,220050,5,Panama2014,0.78,49921464400,14181,Boomers
Panama,2014,female,35-54 years,8,486698,2,Panama2014,0.78,49921464400,14181,Generation X
Panama,2014,female,75+ years,1,64534,2,Panama2014,0.78,49921464400,14181,Silent
Panama,2014,female,15-24 years,5,325004,2,Panama2014,0.78,49921464400,14181,Millenials
Panama,2014,male,5-14 years,5,364214,1,Panama2014,0.78,49921464400,14181,Generation Z
Panama,2014,female,25-34 years,4,297642,1,Panama2014,0.78,49921464400,14181,Millenials
Panama,2014,female,55-74 years,1,233859,0,Panama2014,0.78,49921464400,14181,Boomers
Panama,2014,female,5-14 years,1,350245,0,Panama2014,0.78,49921464400,14181,Generation Z
Paraguay,2014,male,15-24 years,104,678400,15,Paraguay2014,0.679,30881166852,5254,Millenials
Paraguay,2014,male,25-34 years,62,565080,11,Paraguay2014,0.679,30881166852,5254,Millenials
Paraguay,2014,male,35-54 years,60,663506,9,Paraguay2014,0.679,30881166852,5254,Generation X
Paraguay,2014,male,55-74 years,28,332478,8,Paraguay2014,0.679,30881166852,5254,Boomers
Paraguay,2014,male,75+ years,5,65032,8,Paraguay2014,0.679,30881166852,5254,Silent
Paraguay,2014,female,15-24 years,40,652997,6,Paraguay2014,0.679,30881166852,5254,Millenials
Paraguay,2014,female,35-54 years,27,639933,4,Paraguay2014,0.679,30881166852,5254,Generation X
Paraguay,2014,female,25-34 years,20,544363,4,Paraguay2014,0.679,30881166852,5254,Millenials
Paraguay,2014,female,55-74 years,11,327364,3,Paraguay2014,0.679,30881166852,5254,Boomers
Paraguay,2014,female,5-14 years,12,651376,2,Paraguay2014,0.679,30881166852,5254,Generation Z
Paraguay,2014,male,5-14 years,10,676877,1,Paraguay2014,0.679,30881166852,5254,Generation Z
Paraguay,2014,female,75+ years,0,80188,0,Paraguay2014,0.679,30881166852,5254,Silent
Poland,2014,male,55-74 years,1606,3963821,41,Poland2014,0.843,5.4518E+11,15119,Boomers
Poland,2014,male,35-54 years,1949,5170670,38,Poland2014,0.843,5.4518E+11,15119,Generation X
Poland,2014,male,75+ years,268,888229,30,Poland2014,0.843,5.4518E+11,15119,Silent
Poland,2014,male,25-34 years,764,3087300,25,Poland2014,0.843,5.4518E+11,15119,Millenials
Poland,2014,male,15-24 years,527,2357793,22,Poland2014,0.843,5.4518E+11,15119,Millenials
Poland,2014,female,55-74 years,314,4699033,7,Poland2014,0.843,5.4518E+11,15119,Boomers
Poland,2014,female,35-54 years,262,5129255,5,Poland2014,0.843,5.4518E+11,15119,Generation X
Poland,2014,female,75+ years,79,1768411,4,Poland2014,0.843,5.4518E+11,15119,Silent
Poland,2014,female,15-24 years,71,2256197,3,Poland2014,0.843,5.4518E+11,15119,Millenials
Poland,2014,female,25-34 years,81,2975936,3,Poland2014,0.843,5.4518E+11,15119,Millenials
Poland,2014,male,5-14 years,9,1929147,0,Poland2014,0.843,5.4518E+11,15119,Generation Z
Poland,2014,female,5-14 years,4,1833838,0,Poland2014,0.843,5.4518E+11,15119,Generation Z
Portugal,2014,male,75+ years,244,389841,63,Portugal2014,0.83,2.2963E+11,23091,Silent
Portugal,2014,male,55-74 years,289,1106750,26,Portugal2014,0.83,2.2963E+11,23091,Boomers
Portugal,2014,male,35-54 years,298,1492604,20,Portugal2014,0.83,2.2963E+11,23091,Generation X
Portugal,2014,female,75+ years,67,633908,11,Portugal2014,0.83,2.2963E+11,23091,Silent
Portugal,2014,male,25-34 years,65,617765,11,Portugal2014,0.83,2.2963E+11,23091,Millenials
Portugal,2014,female,55-74 years,105,1294186,8,Portugal2014,0.83,2.2963E+11,23091,Boomers
Portugal,2014,female,35-54 years,95,1613721,6,Portugal2014,0.83,2.2963E+11,23091,Generation X
Portugal,2014,male,15-24 years,28,562495,5,Portugal2014,0.83,2.2963E+11,23091,Millenials
Portugal,2014,female,25-34 years,21,638072,3,Portugal2014,0.83,2.2963E+11,23091,Millenials
Portugal,2014,female,15-24 years,8,545684,1,Portugal2014,0.83,2.2963E+11,23091,Millenials
Portugal,2014,female,5-14 years,2,511478,0,Portugal2014,0.83,2.2963E+11,23091,Generation Z
Portugal,2014,male,5-14 years,0,537929,0,Portugal2014,0.83,2.2963E+11,23091,Generation Z
Puerto Rico,2014,male,55-74 years,75,309364,24,Puerto Rico2014,,1.02446E+11,29515,Boomers
Puerto Rico,2014,male,75+ years,15,89765,17,Puerto Rico2014,,1.02446E+11,29515,Silent
Puerto Rico,2014,male,35-54 years,56,460685,12,Puerto Rico2014,,1.02446E+11,29515,Generation X
Puerto Rico,2014,male,25-34 years,20,260905,8,Puerto Rico2014,,1.02446E+11,29515,Millenials
Puerto Rico,2014,male,15-24 years,20,284397,7,Puerto Rico2014,,1.02446E+11,29515,Millenials
Puerto Rico,2014,female,35-54 years,15,513217,3,Puerto Rico2014,,1.02446E+11,29515,Generation X
Puerto Rico,2014,female,55-74 years,10,380342,3,Puerto Rico2014,,1.02446E+11,29515,Boomers
Puerto Rico,2014,female,25-34 years,4,265511,2,Puerto Rico2014,,1.02446E+11,29515,Millenials
Puerto Rico,2014,male,5-14 years,2,256354,1,Puerto Rico2014,,1.02446E+11,29515,Generation Z
Puerto Rico,2014,female,15-24 years,2,275354,1,Puerto Rico2014,,1.02446E+11,29515,Millenials
Puerto Rico,2014,female,75+ years,1,140033,1,Puerto Rico2014,,1.02446E+11,29515,Silent
Puerto Rico,2014,female,5-14 years,0,235029,0,Puerto Rico2014,,1.02446E+11,29515,Generation Z
Qatar,2014,female,55-74 years,1,22469,4,Qatar2014,0.85,2.06225E+11,91587,Boomers
Qatar,2014,male,15-24 years,12,286756,4,Qatar2014,0.85,2.06225E+11,91587,Millenials
Qatar,2014,male,35-54 years,23,629627,4,Qatar2014,0.85,2.06225E+11,91587,Generation X
